Module	Section	Sample Name	Source
Samtools	flagstat	GSM3043051_cutadapt_bowtie2_bam_stats	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043051/GSM3043051_cutadapt_bowtie2_bam_stats.txt
Samtools	flagstat	GSM3043087_cutadapt_bowtie2_bam_stats	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043087/GSM3043087_cutadapt_bowtie2_bam_stats.txt
Samtools	flagstat	GSM3043052_cutadapt_bowtie2_bam_stats	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043052/GSM3043052_cutadapt_bowtie2_bam_stats.txt
Samtools	flagstat	GSM3043088_cutadapt_bowtie2_bam_stats	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043088/GSM3043088_cutadapt_bowtie2_bam_stats.txt
Bowtie 2 / HiSAT2	all_sections	GSM3043051_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043051/GSM3043051_cutadapt_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	GSM3043087_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043087/GSM3043087_cutadapt_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	GSM3043052_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043052/GSM3043052_cutadapt_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	GSM3043088_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043088/GSM3043088_cutadapt_bowtie2.log
Cutadapt	all_sections	GSM3043051_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043051/GSM3043051_cutadapt.log
Cutadapt	all_sections	GSM3043051_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043051/GSM3043051_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	GSM3043087_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043087/GSM3043087_cutadapt.log
Cutadapt	all_sections	GSM3043087_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043087/GSM3043087_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	GSM3043052_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043052/GSM3043052_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	GSM3043052_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043052/GSM3043052_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	GSM3043088_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043088/GSM3043088_cutadapt.log
Cutadapt	all_sections	GSM3043088_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043088/GSM3043088_cutadapt.log
FastQC	all_sections	GSM3043051_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043051/GSM3043051_cutadapt_2_fastq.gz_qc/GSM3043051_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043051_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043051/GSM3043051_2_fastq.gz_qc/GSM3043051_2_fastqc.zip
FastQC	all_sections	GSM3043051_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043051/GSM3043051_cutadapt_bowtie2_bam_qc/GSM3043051_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043051_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043051/GSM3043051_cutadapt_1_fastq.gz_qc/GSM3043051_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043051_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043051/GSM3043051_1_fastq.gz_qc/GSM3043051_1_fastqc.zip
FastQC	all_sections	GSM3043087_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043087/GSM3043087_2_fastq.gz_qc/GSM3043087_2_fastqc.zip
FastQC	all_sections	GSM3043087_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043087/GSM3043087_1_fastq.gz_qc/GSM3043087_1_fastqc.zip
